54	4	0
54	4.4382	0.587518
54	5.10102	1.12832
54	5.76178	1.66715
54	6.42219	2.20886
54	7.08532	2.76096
54	7.76138	3.34187
54	7.39556	3.48644
54	7.27981	3.71727
54	7.24168	3.98769
54	7.10367	4.22926
54	6.98983	4.48078
54	6.8497	4.7255
54	6.70454	4.97016
54	6.55087	5.21371
54	6.39117	5.45729
54	6.22572	5.70164
54	6.05463	5.94744
54	5.87768	6.19517
54	5.95289	6.68567
54	5.73768	7.06273
54	5.5624	7.4584
54	5.24136	7.8161
54	4.93352	8.2534
54	4.60092	8.73838
54	4.29095	9.44601
54	3.87608	10.2457
54	4.33145	11.1207
54	3.82752	11.6756
54	4.29238	12.5521

86	4	0
86	4.44778	0.590708
86	5.10437	1.12301
86	5.75858	1.65147
86	6.41107	2.18194
86	7.06297	2.72045
86	7.71636	3.27456
86	7.29737	3.48611
86	6.99752	3.73776
86	6.84565	4.03847
86	6.62864	3.97092
86	6.9739	4.42425
86	6.6457	4.3441
86	6.79732	4.75088
86	6.46338	4.70523
86	6.34578	5.04698
86	6.08686	5.05067
86	6.36453	5.48669
86	6.02157	5.45675
86	5.856	5.78854
86	5.60005	5.77889
86	5.83503	6.20124
86	5.71613	6.64613
86	5.39438	7.06327
86	5.10441	7.52363
86	4.78255	8.01506
86	4.56935	8.67158
86	4.33711	9.37659
86	4.12887	10.0511
86	3.8881	10.7257

9	4	0
9	4.37202	0.555366
9	4.98603	1.09246
9	5.59716	1.62829
9	6.20622	2.16433
9	6.81429	2.70381
9	7.42249	3.24972
9	7.11396	3.46479
9	6.93241	3.74194
9	6.87919	4.07288
9	6.71663	4.3687
9	6.441	4.33027
9	6.6695	4.74412
9	6.35769	4.70295
9	6.45452	5.07457
9	6.14577	5.04405
9	6.21684	5.40633
9	5.91344	5.38778
9	5.9791	5.74917
9	5.73419	5.99764
9	5.53417	6.27221
9	5.65634	6.74953
9	5.57239	7.1772
9	5.38763	7.5735
9	5.04361	7.91703
9	4.81798	8.32621
9	4.48211	8.79012
9	4.24151	9.28774
9	3.94981	10.0263
9	4.4071	10.8983

10	4	0
10	4.42156	0.567055
10	5.03994	1.12586
10	5.6556	1.68377
10	6.26922	2.24261
10	6.8817	2.80444
10	7.49363	3.37134
10	7.20588	3.54004
10	7.02204	3.76384
10	6.94316	4.04005
10	6.79223	4.28469
10	6.64474	4.53179
10	6.4377	4.50594
10	6.53309	4.83793
10	6.33567	5.05003
10	6.16961	5.27985
10	6.01445	5.51511
10	5.85973	5.75042
10	5.70285	5.98479
10	5.54335	6.21839
10	5.65439	6.73312
10	5.4827	7.10014
10	5.15213	7.41592
10	4.93836	7.80154
10	4.7409	8.20224
10	4.51008	8.82864
10	4.2654	9.55304
10	3.92028	10.3283
10	4.40256	11.2019
10	3.81705	12.003

85	4	0
85	4.55415	0.586856
85	5.1915	1.13243
85	5.82669	1.68121
85	6.46037	2.23498
85	7.09374	2.79772
85	7.72999	3.38327
85	7.41184	3.52917
85	7.18308	3.68805
85	7.01507	3.89348
85	6.88861	4.12981
85	6.76658	4.37791
85	6.61302	4.49242
85	6.55989	4.77969
85	6.38283	4.88912
85	6.27062	5.0262
85	6.17692	5.17013
85	6.14842	5.4801
85	5.95554	5.58268
85	5.82475	5.71018
85	5.75672	6.01795
85	5.78293	6.45403
85	5.71436	6.85361
85	5.4335	7.15349
85	5.22507	7.49793
85	5.03778	7.8519
85	4.85236	8.20564
85	4.63636	8.71099
85	4.39123	9.23721
85	3.95651	10.0463

20	4	0
20	4.48374	0.597333
20	5.13266	1.14927
20	5.77965	1.69805
20	6.4252	2.24817
20	7.07007	2.80474
20	7.71634	3.37393
20	7.32557	3.62631
20	7.02552	3.89789
20	6.77642	4.2184
20	6.62683	4.25799
20	6.67407	4.61481
20	6.48675	4.62864
20	6.47714	4.97087
20	6.25884	5.03401
20	6.13687	5.36401
20	5.96577	5.41752
20	5.86293	5.76518
20	5.68232	5.80342
20	5.6421	6.14327
20	5.73715	6.62812
20	5.5174	7.05902
20	5.35969	7.50238
20	5.17426	7.93823
20	5.00297	8.3772
20	4.79324	8.81463
20	4.59225	9.25685
20	4.3379	9.88414
20	4.05456	10.52
