16	2	0
16	2.68554	0.571823
16	3.43738	1.14857
16	4.18713	1.7163
16	4.93241	2.24664
16	5.67667	2.75204
16	6.41818	3.20519
16	7.13033	3.64066
16	7.86898	2.93602
16	7.92595	2.44233
16	7.721	2.75481
16	7.54771	2.99112
16	7.38965	3.19334
16	7.75781	3.48127
16	7.60929	3.5749
16	7.55395	3.61712
16	7.49236	3.74065
16	7.28741	4.00008
16	7.0876	4.24159
16	6.88812	4.49851
16	6.89726	4.55156
16	6.76418	4.73201
16	6.54449	5.03178
16	6.32449	5.36514
16	6.09252	5.73335
16	5.81477	6.1497
16	4.98055	6.89303
16	4.22258	7.64423
16	3.43633	8.40442
16	2.78043	9.17587

81	2	0
81	2.64911	0.559799
81	3.41232	1.12278
81	4.17393	1.65947
81	4.9328	2.11397
81	5.69	2.5987
81	6.44571	3.02681
81	7.17238	3.42977
81	7.90768	2.77129
81	7.90802	2.81551
81	7.77912	3.04011
81	7.77028	3.23158
81	7.64444	3.43065
81	7.47966	3.64734
81	7.29633	3.87335
81	7.09934	4.118
81	6.89302	4.38333
81	6.67883	4.67255
81	6.5288	4.91263
81	6.37248	5.18364
81	6.14013	5.52117
81	5.85946	5.91286
81	5.54303	6.34265
81	4.70471	7.08717
81	3.9259	7.84151
81	3.2705	8.61099
81	2.61292	9.38306
81	1.95367	10.1573
81	1.29281	10.9332
81	0.628858	11.7098

32	2	0
32	2.68442	0.572078
32	3.42632	1.14357
32	4.16689	1.68981
32	4.90636	2.15477
32	5.64357	2.65372
32	6.38031	3.10164
32	7.08838	3.51804
32	7.82552	2.88115
32	7.83692	2.47732
32	7.5487	2.83917
32	7.32085	3.14004
32	7.67845	3.48319
32	7.45683	3.61483
32	7.27093	3.82051
32	7.0898	4.04506
32	6.95765	4.24078
32	6.75915	4.49386
32	6.6371	4.72449
32	6.5213	4.93757
32	6.32367	5.21632
32	6.09343	5.54964
32	5.82799	5.93401
32	5.54478	6.35772
32	4.71209	7.10137
32	3.95044	7.8537
32	3.29009	8.62144
32	2.62799	9.39154
32	1.96456	10.1637
32	1.29987	10.9374

95	2	0
95	2.71273	0.591612
95	3.47316	1.17245
95	4.23094	1.73883
95	4.98312	2.2274
95	5.73387	2.64069
95	6.478	3.13287
95	7.18883	3.60966
95	7.91258	2.94639
95	8.02605	2.50732
95	7.85544	2.89439
95	7.6826	3.18661
95	7.89513	3.47461
95	7.75083	3.51888
95	7.542	3.81961
95	7.52628	3.69911
95	7.33328	4.04363
95	7.13548	4.30727
95	7.15151	4.26308
95	6.94023	4.577
95	6.73962	4.8758
95	6.54557	5.19111
95	6.32398	5.54934
95	6.08365	5.95288
95	5.83549	6.39327
95	5.00497	7.12281
95	4.25376	7.86362
95	3.43602	8.62026
95	2.78275	9.38141
95	2.12309	10.145

83	2	0
83	2.74269	0.544263
83	3.41513	0.998817
83	4.12121	1.50367
83	4.86061	2.06837
83	5.59896	2.63565
83	6.33761	3.2117
83	6.8684	3.61009
83	6.72784	3.65541
83	6.80126	3.98013
83	6.62361	4.08528
83	6.46714	4.1605
83	6.32299	4.21736
83	6.1934	4.25669
83	6.0783	4.2816
83	5.97698	4.29575
83	5.88918	4.30232
83	6.12054	4.56532
83	5.94499	4.71093
83	5.78848	4.82035
83	5.64413	4.90642
83	5.5087	4.97518
83	5.38033	5.0299
83	5.33302	5.02485
83	5.61445	5.2518
83	5.26703	5.69353
83	5.10447	5.81824
83	5.05627	5.82261
83	4.87815	5.97672
83	4.65141	6.22683

45	2	0
45	2.74152	0.513036
45	3.42003	0.933406
45	4.13125	1.4134
45	4.87452	1.96299
